text	classify
پاکستانی سیاست دو دھڑوں میں تقسیم ہوچکی ہے۔ ایک دھڑا پرو عمران اور دوسرا دھڑا اینٹی عمران ہے جبکہ اپوزیشن پارٹیوں کی الگ الگ شناخت ختم ہوچکی ہے۔ اور یہ عمران خان کی بہت بڑی سیاسی کامیابی ہے 💪	1.0
مہنگائی پر بحث وزراء آپس میں ایک دوسرے پر برس پڑے لیکن اپوزیشن پر مقدمے کرنے پر اتفاق 😀😁😀😁	1.0
پی ڈی ایم کراچی کے جلسے میں کسی نے کہا کہ `` اردو ہماری زباں نہیں ہے '' ۔ المیہ یہ ہے کہ یہ بات بھی اردو میں ہی کی گئی۔ 😂😂	0.0
ایک کھسرا ناچتے ناچتے گر پڑا تو دوسرے کھسرے نے اٹھایا اور کہا اٹھ باجی مرد بن مرد یہی حالت آج pti اور bajwe کی ھے 😂	1.0
یہ شونا مونا بابو جانو مانو کچھ نہیں ہوتے سب مسلمان آپس میں بہن بھائی ہوتے ہیں 😂😆😅😆😅 مارخورز محبت_مافیا	1.0
سر جی جو کچھ قائد کے مزار پر ہوا ہمیں بہت دکھ ہے لیکن چند اینکرز چند تهرڈ کلاس کرپٹ پارٹی کی کلپرٹس سب مل کر معزز اداروں کو یرغمال بناے ہمیں بلکل قبول نہیں😢	0.0
😃😃😃 بات ویسے شرمندگی کی ہے کہ پورے ملک میں مذاق سا بن کر رہ گیا ہے ایمانداری پر کام کرنے والوں کے لیے	1.0
جج صحافی سیاستدان اغوا کے بعد نئے پاکستان کا بڑا شاہکار تبدیلی کے پاکستان میں آئی جی بھی اغواء 😄😜😄	1.0
کوئی بندی حاضر نہیں میرے پاس ٹھرک کے لیے 😂😂😂	1.0
ایک ہی میری دوست تھی علیشہ😍😇 آج اس نے بتا دیا میں علی شاہ ہوں 🤣🤭🙄😑🖐🖐	0.0
میں پھرتا رہتا ہوں خالی کمرے میں نیند میرے بستر پر سوتی رہتی ہے 😶	0.0
😧کاشی پہلے ٹوئیٹ پڑھو پھر کہنا	0.0
کورونا وائرس کیوجہ سے ٹائیگر فورس کی سونگھنے کی حِس متاثر ہوچکی ہے جسکی وجہ سےمہنگائی کی وجوہات معلوم کرنے میں تاحال ناکامی کا سامنا ہے😀	1.0
جزاک اللہ خیر اللہ ہر خوشی مقدر کرے اور ہر دعا قبول فرمائے آمین 	0.0
مجھے تو پتہ تب چلتا ہے جب میں نہا کے باہر نکل آتا ہوں۔ کئی دفعہ ایسا ہوتا ہے۔ 😊😊😊	0.0
خرد کا نام جنوں پڑ گیا، جنوں کا خرد جو چاہے آپ کا حسن کرشمہ ساز کرے 😜	0.0
واہ زبردست بات 👌	0.0
مجھے لگ رہا ہے بہت جلد کامران خان کا سوفٹ ویئر بھی اپ ڈیٹ ہونے والا ہے یہ بھی شیخ رشید کی طرح خودکش بن چکا ہے ہر گھنٹے اپنوں کو ہی نقصان پہنچانے پہ لگا ہے😅	1.0
وہ رابطے بھی انوکھے جو دوریاں برتیں وہ قربتیں بھی نرالی جو لمس کو ترسیں🔥	0.0
نیازی کی ٹايٴیگر فورس اب اس دکاندار مافیا کو پکڑے گی جس بیچارے کی صرف 15 سو سے 2000 سیل رہ گیا گيٴی جس سیل سے وہ دکاندار رات کو اپنے بچوں کیليٴے راشن لیکر گھر چلا جاتا ھے نیازی کا نہ کوئی کويٴی کاروبار ھے اور کسی کا کاروبار رہنے بھی نہیں دے گا اللہ بچاۓ ایسے بیغیرت حکمران سے اور کتا فورس سے🙏	1.0
عید کل بھی ہو سکتی ہے اگر ن لیگ لاہور ہائیکورٹ میں جلدی عید کی درخواست دے دیں 🙏😜😜	1.0
تم کو کیا گماں ہے؟😬 ہم بھلا چکے ہیں😌🍁	0.0
"""جب تک مسلم لیگ ن دوبارہ برسراقتدار نہیں آتی، میں کسی نئے سال کو نہیں مانتا، میں نہیں جانتا""
(شو باز شریف)
#sarcasm"	1.0
چونا۔۔۔۔۔ پھر آیا میک اپ اور اب تو یقینا ماسٹر پینٹ لگایا ہے 😂	0.0
سوشل میڈیا پر اکثر ایسے الفاظ بھی لکھ دیتا ہوں جن سے لوگوں کے دل دکھ جاتے ہیں۔ ایک ہی خوف آتا ہے کہ اچانک مجھے موت آجائے اور یہ الفاظ یہیں رہ گئے تو قیامت تک انکا حساب دینا پڑےگا ۔ اسی ڈر سے اکثر اکاؤنٹ ڈی ایکٹیویٹ کرنے کا سوچتا ہوں 😕	0.0
سندھ کی پولیس Politicise نہیں ہے وہ فری ہینڈ کام کرتی ہے ان پر کوئی پریشر نہیں جبکہ دوسرے صوبوں میں پولیس ایک پولیٹیکل ونگ ہے بلاول بھٹو	1.0
 محبّت مانگ کر لینی پڑے اس دکھ کو سمجھتے ہو میاں؟ 💔	0.0
 پھر شام ڈھلنے لگی پھر تم یاد آرہے ہو۔۔	0.0
اس نے گوگل ٹرانسلیٹر کی جگہ باجوہ ٹرانسلیٹر استعمال کیا ہے	1.0
پی ٹی آئی نے اپنے ساتھ اسٹیبلشمنٹ کو بھی ڈبو دہا۔۔۔۔۔😝😝😝😝😝😝😝	1.0
جو مکا لرائ کے بعد یاد اے وہ اپنے منہ پے مار لینا چاھیے۰ #nawazshariff #sarcastic #NSdrama	1.0
خوش رہیں 	0.0
تیری قدرت کو میں سمجھوں؛ یہ میری اوقات نہیں یا رب بس اتنی التجا ء ہے مجھے سب کچھ عطا کرنا مگر گمراہ نہ ہونے دینا  اردوزبان	0.0
انڈے 200 کا ٹماٹر 200 کا درجن حساب لگا کر 400 بنتا ہے لیکن کدو کتنے کا میٹر ملتا ہے 😂😂😂😂😂😂😂😂😂	0.0
 لایا گیا مقامِ خودکشی تک ہمیں ... '' پھر فتوی لگایا گیا مرنا حرام ہے ... '' ☹ ادب_کا_سفر	1.0
خلائی مخلوق کا سندھ پولیس پر حملہ 😫	1.0
سر سارے سنیئر پولیس والے سندھ سے چھٹی پر جا رہے ہیں اور سارے سنئیر ڈاکرز LRH سے جا رہے ہیں ۔لگتا ہے کہ ہم اوورسیز کے واپس آنے کا چانس بن رہا ہے ۔	1.0
 نہانے کے بعد صابن کی جھاگ جن کے کانوں میں رہ جائے ان کو چھوڑ کر باقی سب کو گڈ مارننگ😛😛😂	0.0
😂😂😂😂😂😂😂😂 شغل میلہ لان دؤ توانوں کی پین جی 😃😅😆😆😆😆😆😆	0.0
 نزاکت صرف عورت پہ ہی جچتی ہے مرد غصہ والا اور رعب دار ہی اچھا لگتا ہے 🥀✌ نادیہ_کی_باتیں	0.0
کوشش تو بہت کرتے ہیں مگر دن بہ دن بےحیائی بڑھتی جا رہی ہے۔ یہ بھی قیامت کی نشانیاں ہیں رسول اللہصلى الله عليه وسلم نے فرمایا جب بےحیائی عام ہوجائے تو بھی قیامت کی نشانیوں میں سے نشانی ہے 🙏	0.0
آنکھیں نا دکھاؤ۔ ۔ لائن کو مکمل کیا ہے 😋	0.0
`` کچھ لوگ آپ کی زندگی میں بہت اہمیت کے حامل ہوتے ہیں مگر کچھ لوگ یہ بات جانتے ہیں اور کچھ جان کر بھی انجان بن جاتے ہیں '' ❤ ❤️ ''	0.0
کوئی_مرادعلی_شاہ_سےپوچھے بھٹو کو ابھی تک زندہ کیوں رکھا ہے غریبوں کے اکاؤنٹ میں پیسے رکھنے کے لیے 😜😜	1.0
 مرد اپنی جوانی میں اپنے اعمال سے اپنی بیٹی کی قسمت جوانی لکھ رہا ہوتا ہے 	0.0
 ایک سو ایک دکھ ملے ایک بھی کام کا نہیں دکھ وہ ملے کہ ذہن سے اُس کے اثر کو کاٹ دے 🍂 اردو_زبان	0.0
جو زر مانگو تو بے زر ہوں جو سر مانگو تو حاضر ہوں مکھ موڑوں تو کافر ہوں میں جانوں میرا خدا جانے چڑھا منصور سولی پر جو واقف تھا وہی دلبر ارے ملاں جنازہ پڑھ میں جانوں میرا خدا جانے تم ہی دلبر ہو سرور کا تم ہی ہو پیارا حیدر کا پلاؤ جام کوثر کا میں جانوں میرا خدا جانے ❤️❤️💞💞✨	0.0
ایک بندے نے نوازشریف سے پوچھا موت کے فرشتے کا کیا نام ھے نورے نے جیب سے پرچی نکالی اور سسکیاں لے کر کہا ساڈے واسطے عمران خان ای اے  IstandWithJinnah	1.0
وہ دکھ ... اندر سے کھا گیا مجھ کو ... 💔	0.0
آخر مخصوص نشست اسی کام کے لیے ملی ہے بھونکا اور بھونکا 😀	1.0
یہیں ختم ہے بحث معیار حسن جو دل لے گیا ، دلربا ہو گیا۔ 🍂 اردو_زبان	0.0
دنیا کے کسی ملک کو اگر اپنا سسٹم تباہ و برباد کرنا ہو تو ہمارے وزیراعظم جناب عمران خان نیازی سے رابطہ کریں مکمل اعتماد کے ساتھ 😠 نیا_پاکستان	1.0
نواز شریف اور ریحام خان کی حالت ایک جیسی ہے ایک کو فوج نے طلاق دی دوسری کو خان نے اب دونوں اپنے پرانے کھسم کو کوسنے لگے/لگی ہوتی ہیں 😂😂😂	1.0
300 فالورز کا اضافہ کریں لسٹ میں شامل ہونے کے لیے آئی ڈی مینشن کریں  ریٹوئیٹ کریں  ریٹوئیٹ والوں کو فالو کریں اور فالو بیک دیں...	0.0
جی معلوم تو نہیں لیکن اندازہ کچھ کچھ ہو رہا ہے 😃	0.0
نہیں نہیں دل کو خوش رکھنے کو غالب یہ خیال اچھا ہے 🌚	0.0
لوگوں کو بھی اپنے عقائد و نظریات دوسروں پر تھوپنے کا کیڑا ہے ویسے 😜😜😜😜	1.0
😂😂😂 کمال ہے مارخورز یہ کام بھی بخوبی کرتا ہے بگڑھے لوگوں کو راہ راست پر لانا ۔۔ مارخورز	0.0
تو رہنے دے پھر 😂😂	1.0
میں خلوص اور محبتوں سے گندھی لڑکی  نفرتوں اور لہجوں کی تلخیاں برداشت نہیں کر پاتی شببخير	0.0
دے تو دیا😏😑 اشارہ کافی ہوتا ہے زبردست ہے🙁	1.0
مجھے صرف چائے بنانی آتی ہے 😐😐😐😐😐😐 یو ٹیوب چینل بنانے کی ریسیپی سینڈ کر دو	0.0
اعلان لاتعلقی۔ 16اکتوبر سے پرانا خان ختم اور نیو خان جنم لے چکا ہے۔جس کا پرانے خان کی تقریروں اور وعدوں سے کوٸی تعلق نہیں۔ منجانب نیو خان 😂😂😂	0.0
اتنے تو مراسم تھے کہ آتے جاتے 😏	0.0
 ✪وعلیــــــــکم الســــــــلام✪ ✪اللّٰهُـمَّﷺصَـلﷺوَسَـلِّمْﷺوَبَارِك✪ ✪ﷺْعَلٰىﷺنَبِيِّنَـــاﷺمُحمـــدﷺ✪ ✪اللّٰه ک…	0.0
صلی اللہ علیہ وسلم❤️	0.0
سب سـے بُـری خـــواہش ہر اِنسان ڪو خُــوش ڪــرنے اور اُس ڪـو مُتاثر ڪــرنے ڪی خَــواہش ہـــے اور اُس ڪی سَــزا یہ ہـــے ڪہ اِنسان نہ مُتاثر ہوں گـــے نہ خُـــوش ••••۔	0.0
👈سونے سے پہلے ریٹویٹ کریں 👈فالوورز کا یقینی اضافہ بنائیں 👈 ابھی دیر نہ کریں جلدی سے ریٹویٹ کریں 👈 ریٹویٹ کر کے ایک دوس...	0.0
ہاہاہاہاہاہاہاہاہا دیکھو آگ کی بات کون کر رہی ہے جس کے چاچا ہر محکمے کا ریکارڈ جلاتے رہتے ہیں اور اپنی کرپشن بچانے کے لیے یہ ہوتی ہے نااہلی 😂😂😂😂😂	1.0
تم غائب کب ہوئے چووی کینٹے ایتھے ہی تے ہندے جسطرح چوکیدار ہو یہاں 🚶‍♀️🚶‍♀️🚶‍♀️	0.0
"حکومت کی تعریف ARY پر دیکھیں 
حکومت پر تنقید GEO پر دیکھیں 
حکومت کی ترقی PTV پر دیکھیں 
اور حقیقی ترقی دیکھنی ہو تو TV بند کریں اور گھر سے باہر نکلیں۔
مزدور کے گھر کے حالات دیکھیں 
بازار میں چیزوں کے ریٹ دیکھیں 
پڑھے لکھے بیروزگار دیکھیں  
😊#آخری_سانس_تک_عمران_خان"	0.0
تُسی چاندے اسی وی بلاک ہو جائیے 😁	0.0
عائشہ جی اگر کھسروں کی دعا قبول ہوتی ہے تو پھر میں بلاول بھٹو کو کہودو ں دعا کے لیے 😀😀😀😀😀😀😅😅😅🤣🤣😂😂😏	1.0
حساس لوگ زیادہ مظبوط نہیں ہوتے۔۔۔ان کو چاہیے ذیادہ لوگوں سے دوستیاں ناں ڈالیں کیونکہ جذبات کی زیادتی ان کی ذہنی حالت پہ اثر نداز ہوسکتی ہے۔❗	0.0
لگتا یہ کسی یوتھیے شاعر کا شعر ہے 😆	0.0
مریم کو چاھیے صفدر کو زرداری کی شاگردی سے بچائے سمجھدار کو اشارہ کافی🏁	1.0
نبی صلى الله عليه وسلم نرمی سے گفتگو فرماتے تھے ❤️ خرم احمد 🍁	0.0
 بے شک۔۔۔۔ منے بتا کیا کیا دوائیاں ہیں۔۔۔ وہ تارکول والی دوا کا بتا جو میں کھاتا ہوں۔۔۔ 😂😅😆	1.0
day113😭 میں تیرے بعد زمانے کی دُھوپ سے بچ کے کسی کے سائے میں جاؤں تو چھاؤں چُبھتی ہے وسیم_جدون❤️ میراشیرویر💔😭	0.0
جناب ویڈیو بھی لگائیں 😄😂 موبائل اسمبلی اور گارمنٹس فیکٹری میں جاتے لوگوں کے تاثرات عوام تک پہنچانا ضروری ہے	0.0
پڑنے دو 😂😂	0.0
پاک آرمی ، ہمارے ملک کی سرحدوں کے محافظ 😍، ہماری سیاست کے بھی محافظ ، NationLovesPakistanArmy	1.0
اس میں کیا کمال ہے 🤔🤔🤔 یہاں 22 سال بھیک مانگ کر لوگ وزیر اعظم بن جاتے ہیں 😛	1.0
بابا جی فرماتے ہیں تعلیم ہر کسی کا حق ہے زیادہ پڑھ کے دوسروں کا حق نہ ماریں😜😝	1.0
بھئی بڑے رولے ہیں پاکستانیوں کے 😂	1.0
 😂شاباش پنجاب پولیس😂 اُنہیں ایک مہمان گرفتار کرنے پر شرم محسوس ہوئی تم نے اپنے قدردان قید کیے ہوئے ہیں StateAboveStateReje…	1.0
جس دن ہر ذی روح کو زندہ کیا جائے گا اور مُردوں کو قبروں سے اٹھایا جائے گا میری دعا ہے کہ اس دن بھی ہمارا سامنا نہ ہو_💔 مارخورز	0.0
اسنپ بال😂😂	0.0
 خبر آٸے تو سب تجزیہ نگار۔ کسی بیمار کو ملیں تو سب ڈاکٹر۔ ڈاکٹر کو ملیں تو سب مریض ۔ کوئی شرعی مسئلہ پیش آئے تو سب مفتی۔…	1.0
 جی میں بھی نہیں سمجھی تھی اپنی ہی پریشانی میں الجھی ہوٸی تھی😇 دونوں کا بہت بہت شکریہ🙏	0.0
